,cpu_requested,mem_requested,time
667,7373.7252705,4544.17698912,462800920695
668,7371.3756285,4543.48939372,462816444655
669,6924.0406375,4274.75043412,463753549063
670,6924.8355015,4274.45910612,463772065488
671,6826.0266202,4217.29820372,464859335562
672,7005.8578485,4451.04398872,466023945614
673,6909.7385105,4241.70759312,466878939139
674,7095.8465839,4621.62220072,468233205965
675,7059.7852295,4615.64707712,468836422780
676,7062.7655362,4585.92086202,469749146955
677,7047.4363552,4586.91817142,469968442514
678,7037.7667677,4589.75436392,471048911451
679,7153.475562,4625.96725552,472080090489
680,7152.2711355,4624.52755192,472518595764
681,7162.1399155,4630.20249052,472676361726
682,7059.2478155,4645.37620852,474621347025
683,7058.5996355,4644.65998852,474626264679
684,7013.7731309,4623.44944052,474994572858
685,7006.5726049,4617.38741052,475055415534
686,6718.4869769,4266.64125852,475959366023
687,6698.8776199,4200.05744292,476486230459
688,6698.6384519,4199.87353752,476494030863
689,6683.6578729,4187.62877752,477195952102
690,6691.5413216,4208.15794692,478152634081
691,6684.3471016,4198.75288252,478420550373
692,6675.0060516,4193.23316492,478610115967
693,6782.4608694,4305.27085622,481778224991
694,6591.0978151,4235.77762222,482696050237
695,6559.0760916,4218.14368982,483117665626
696,6570.6370639,4213.21793442,484734457426
697,6589.5913302,4197.02410242,488737907356
698,6588.0423752,4178.66169142,488975417954
699,6731.7318949,4236.00717242,490262766070
700,6731.4634422,4235.48373942,490278224813
701,6731.6748982,4232.35642602,490733340224
702,6803.7204599,4278.90059402,491810393953
703,6786.5883397,4269.40183102,492223633834
704,6812.3535627,4272.94821702,492469162318
705,6712.9340112,4253.55313602,494228187636
706,6523.0328012,4178.02033542,494281258328
707,6522.9703012,4177.98853542,494283790581
708,6936.2009592,4360.47073142,495006713185
709,6655.0789252,4210.33826402,496009887270
710,6651.7420219,4253.27124502,496244570109
711,6648.3603739,4252.07344002,496294896799
712,6885.9662552,4379.36780402,496678493048
713,6873.9118079,4374.17478702,496770738675
714,6873.1275269,4373.34318242,496793852895
715,6626.8160382,4223.12955382,497363157071
716,6612.1037222,4193.98014202,497572661179
717,6492.0862425,4163.45568082,499320537919
718,6752.1549942,4376.71977322,500499759961
719,6730.4998545,4339.78643002,501243340744
720,6658.7305455,4393.98167902,502583892550
721,6680.0092323,4439.35419242,502943354280
722,6626.2079357,4555.15945832,503453069646
723,6805.5086665,4482.60786702,505915558846
724,6795.2633835,4436.90765402,506287413427
725,6745.3636225,4314.85266902,506600220787
726,6729.7027972,4249.35585102,510262376537
727,6729.7027972,4249.35585102,510262376685
728,6760.4232015,4308.05063002,510486328264
729,6679.8454975,4262.28126302,512312547416
730,6674.1971812,4311.98464702,512921932239
731,6680.5205137,4242.97029102,514234425832
732,6679.500483,4241.87647641,514336598896
733,6680.8942205,4215.12581342,516354684908
734,6680.6216625,4214.90909342,516356406660
735,6655.6741525,4197.79310142,516718218126
736,6761.3066705,4227.34074202,517246540476
737,6859.0971906,4462.88737102,518422553359
738,6724.4994612,4271.08949302,519206747875
739,6707.8872222,4256.27352902,520407670149
740,6794.7908509,4464.30709382,522253356260
741,6749.8429252,4436.36875602,522573446855
742,6732.8504782,4410.85504542,523100113791
743,6696.1941692,4373.57023102,523554478872
744,6666.5422432,4342.73570602,523609975434
745,6457.427831,4187.37955642,524587258594
746,6449.7047797,4168.39996002,525102476790
747,6436.5375077,4154.94597142,525280477904
748,6418.1969142,4141.23024682,526628723213
749,6381.3242952,4114.63404602,526738674097
750,6309.5519602,4076.47113102,527342661381
751,6323.7761762,4114.64488742,528377164231
752,6354.8660982,4176.46542882,528519329955
753,6349.6516552,4172.00901082,528680368069
754,6236.1446439,4107.49523802,530740641227
755,6206.6144337,4070.77488302,531260485972
756,6204.3337913,4070.11848942,531308122595
757,6042.7340761,4054.77608142,532832133993
758,6216.5594637,4077.49916402,533799694467
759,6236.8718424,4187.35719042,534762426015
760,6200.7982654,4061.38081502,534836251130
761,6227.0135772,4062.94954352,536447268316
762,6197.9742519,4043.27328312,536699550341
763,6285.9892414,4153.49420712,536962224412
764,6288.4926167,4146.26263992,538138903120
765,6303.8041997,4129.22176512,538795262082
766,6303.7979517,4129.21399812,538795262341
767,6217.2205082,4046.54326152,540894473408
768,6373.5396495,4224.10544152,542807030635
769,6373.2613845,4198.21025212,544753091481
770,6223.0304315,4049.33487912,545091757875
771,6589.9221135,4291.20410612,545820412010
772,6110.512627,3990.90085812,546815798276
773,6232.794425,4052.76236352,546878335016
774,6311.1409185,4084.46246112,548886145684
775,6310.7568735,4084.31863452,548891020765
776,6227.5983155,4042.95388612,549332535087
777,6340.9201075,4425.34722852,549992188984
778,6565.9971392,4457.51382452,550920669760
779,6310.3336655,4413.13579652,551634862574
780,6709.9100925,4668.91707452,552942597635
781,6444.9100892,4525.97556412,553873278016
782,6347.176245,4445.45431302,556877366699
783,6347.367752,4444.65642602,557108132965
784,6239.8195757,4287.20700732,558189829230
785,6143.1500265,4132.83608432,559444728500
786,6134.8196295,4107.47489932,560051572511
787,6009.7710445,4153.55509792,560943510758
788,6005.9944489,4151.65043992,561451249178
789,5994.3583286,4093.65501192,561653294939
790,6317.8060109,4381.85373052,563459604320
791,6114.3957239,4172.71419512,563642810734
792,5935.9248496,3983.48610392,564110767072
793,6093.7504126,4066.49436652,564944566467
794,6234.5374623,4230.81667212,565368001846
795,6755.7102376,4927.39839852,566503764899
796,6899.1223096,5798.26104412,566949432590
797,6710.7987956,5702.75525652,567164801778
798,6739.0272064,5767.60215112,567765843694
799,6647.1900956,5668.28347612,569623743089
800,6592.4398426,5641.90878412,569841989624
801,6649.4323266,5669.45587752,571083018674
802,6657.6924396,5673.85808052,571184581373
803,6657.4627266,5675.32088552,571426468885
804,6647.4654439,5670.87924512,573093292884
805,6687.2040669,5680.07987352,573497897727
806,6674.1794439,5654.42529642,574640058158
807,6677.4303616,5627.73262602,577170089924
808,6694.7677516,5679.13313902,577408585603
809,6660.0144197,5680.94731482,579306625216
810,6768.3879989,5747.14302242,581205368855
811,6740.4260899,5702.19465242,582116390949
812,6715.8704919,5649.17863742,582607381041
813,6805.2428303,5855.15784902,583183667356
814,6761.1304002,5795.08681302,583987545090
815,6771.0834835,5797.82398502,585012907886
816,6775.9800335,5762.53351402,585850170543
817,6103.7979685,4100.47346402,587689775485
818,6107.2737565,4099.63327842,587746346712
819,6103.1031545,4093.15189302,587992195441
820,6100.8119575,4088.92919102,588086731309
821,6118.4206463,4196.15591102,589656083209
822,6148.1064532,4162.93865842,591846841098
823,6148.0939532,4162.91790842,591847748115
824,6125.4568832,4099.51652602,592247090234
825,5942.1871895,3991.23825802,593410577458
826,5908.1120532,3952.94722042,594005612758
827,6239.5433005,4188.39802242,595128765547
828,6172.0422892,4213.71530802,599000856641
829,6105.6178887,4109.99630102,600637115845
830,6091.5727773,4071.16275682,601608148104
831,6138.1888025,4095.50474602,601926370380
832,6135.2749555,4084.34811902,602493362475
833,6114.5787145,4072.68646202,603585210674
834,6432.4990165,4498.07836882,603990013628
835,6136.1088352,4172.82318902,605436261423
836,6161.5476952,4207.65482582,605457859831
837,6158.1924872,4206.47125202,605494264664
838,6208.3726922,4270.01354442,608189125026
839,6182.6573669,4262.56892682,608637734700
840,6125.4475002,4160.77996501,609736338584
841,6099.2845842,4140.82509882,610501222551
842,6098.5285242,4140.26612182,610503591797
843,6090.717122,4121.79082902,610873388505
844,6255.8445062,4520.47138102,615223748074
845,6254.1757802,4519.17462902,615239769372
846,6254.1351612,4519.15650902,615240697041
847,6254.0726612,4519.07691902,615240697342
848,6253.8351732,4518.81780902,615241578939
849,6234.3103972,4518.34510602,616397897214
850,6185.9410847,4627.93779182,618215316266
851,6238.0324957,4645.58771782,618233131079
852,6238.6349277,4644.79859502,618583449118
853,6109.6632214,4304.07386042,619491541445
854,6121.5595527,4285.92890882,619703270645
855,6088.5100937,4253.09537442,620090625913
856,6061.7433798,4237.38835402,620446561958
857,6046.5622195,4228.34243242,620474475277
858,6162.5075807,4305.99080802,620755414540
859,6120.8359342,4249.98760402,621631928745
860,6091.1134699,4269.27112642,621870374263
861,6090.6571089,4268.92623242,621875292051
862,6075.7797422,4251.11604682,622278735489
863,5905.7868932,4114.84240302,623033232426
864,6080.6654747,4251.45331402,624730306557
865,6063.0109547,4226.43871082,624905691403
866,6033.7277652,4191.85615422,625611882492
867,5985.2122262,4155.16688002,625928925710
868,5984.0961902,4154.28235801,625945828093
869,5955.3001462,4128.95137022,626982968647
870,6291.0697525,4713.49307542,628590752315
871,5959.4935242,4164.35568802,632080993411
872,5952.460206,4163.12603422,632373480793
873,5950.603337,4165.06873242,632614936442
874,5941.8618297,4162.09452642,633449800131
875,6423.8850525,4583.31743802,635655016945
876,6488.8478135,4638.54628042,636122878723
877,6488.7346835,4638.46403842,636125678730
878,6434.4189455,4641.82447582,638129471387
879,6357.1486125,4489.50501002,638977313778
880,6312.4237655,4487.68774442,640149944109
881,6264.0795122,4442.14919842,640626273795
882,6264.0329339,4434.36318942,640777689836
883,6312.4733199,4439.57395542,641018367671
884,6253.3233375,4392.49657482,641527939782
885,6088.5256922,4165.35481732,642481280852
886,6087.9654972,4233.91019292,642571101513
887,6086.4896012,4232.51478692,642578340097
888,6090.2440727,4079.33390122,644446131994
889,6113.3916079,4104.60915362,645046394835
890,6438.5171675,4488.22690782,646477988192
891,6839.5786849,5810.18264142,649477111896
892,6838.0670389,5808.32488642,649482292128
893,6830.6914689,5803.05213302,649493344436
894,6829.0133429,5801.48720502,649500104797
895,6695.7432269,5647.01449402,650084603800
896,6695.3256369,5646.59335902,650091907397
897,6700.9453059,5641.06482582,650400883195
898,6640.2601703,5685.47652802,652204473061
899,6755.5819206,5745.48076282,652729455995
900,6832.1698186,5765.13790202,653248155702
901,6817.8536526,5753.36869402,653320594189
902,6678.6406464,5696.00575342,654884701367
903,6750.2440081,5743.62373202,655469689032
904,6653.5942081,5694.91633682,655500219439
905,6521.0768982,5621.74547076,656271655122
906,6520.8800272,5621.59319616,656294486115
907,6550.9364512,5630.63560076,656777231652
908,6522.3325512,5714.22862786,657735348854
909,6514.9404512,5712.08921446,657787645167
910,6543.2722289,5731.53448012,658834055372
911,6521.8776212,5683.41858002,659626205373
912,6499.7450109,5604.43215521,661951198149
913,6554.6423916,5666.24070622,662442084003
914,6541.3185139,5640.44100122,663058796488
915,6522.2811452,5633.63019522,663324531580
916,6405.6543119,5500.55711562,663559312211
917,6483.5228729,5578.62504722,665131287909
918,6530.4024502,5587.96354082,666800402230
919,6678.9451452,5647.04056182,667568909666
920,6071.3176869,4191.67666542,669418086021
921,6140.0744232,4259.30793082,671141358397
922,6051.0617072,4195.37611482,671520899177
923,6114.2675352,4200.59923022,672227819752
924,6097.8315392,4095.34936282,673366819657
925,6472.9942195,4175.06863842,674779365901
926,6461.8706965,4170.01925782,675281554070
927,6712.5125102,5569.12422863,678599557968
928,6628.5075722,5522.31063212,679082777100
929,6272.6881909,5402.46815572,680525494156
930,6361.7892562,5456.83890032,681224581093
931,6314.5727113,5475.34659082,684089311121
932,6381.8956722,5477.55058942,684792307659
933,6385.0455572,5486.34966742,685485907296
934,6658.1946092,5614.65551312,687341652277
935,6603.2473972,5588.89771072,687720603843
936,6773.1126055,5785.84278972,689461785551
937,6791.0218695,5766.22333172,689795515824
938,6791.8574492,5978.09226012,690730682792
939,6449.2166636,5649.14934872,691348393344
940,6439.7755052,5647.37408092,692126913799
941,6435.3090602,5641.96217652,692208329590
942,6388.4179562,5615.18892552,692635540479
943,6482.5368512,5703.15154992,692745717521
944,6522.3490152,5706.96953852,693001496055
945,6610.4123992,5736.19649492,693659143943
946,6607.4008792,5734.53419692,693663215791
947,6604.8552732,5727.97060392,693827260421
948,6702.8031922,6036.61885352,695643751171
949,6515.1908749,5527.50458732,698631185007
950,6505.0822269,5520.37150472,698652409622
951,6442.6567059,5486.59691072,698931881402
952,6413.3445552,5454.46738332,699262864995
953,6360.8470042,5417.16513232,699636305136
954,6309.2204862,5407.46020672,699665287381
955,6228.3594462,5382.34191972,700512455227
956,6228.3407062,5382.33927972,700514009264
957,6293.2828572,5407.83367032,700745421390
958,6295.0071142,5415.28224612,701029333559
959,6314.2981062,5424.13305972,701282953901
960,6360.0255252,5450.92020672,701584042574
961,6323.9448072,5430.22938532,701614450575
962,6381.5707179,5498.60962452,702438013798
963,6713.2643032,5852.79331752,702567698341
964,6713.2643032,5852.79331752,702568986050
965,6746.9750812,5953.68920952,703700387259
966,6729.3502612,5871.46592952,703827465029
967,6670.9540092,5828.00660812,703979752700
968,6723.6120322,6035.75720632,706437408372
969,6782.5543189,5885.13376632,707162660730
970,6888.2487519,5914.59789442,708599358552
971,7009.6835896,5884.81430742,709715699932
972,7113.4183712,5899.31446442,709989519687
973,7113.3715262,5899.27481842,709989520351
974,7112.5622112,5897.90271942,710013194727
975,7017.6594912,5869.36408082,710115360683
976,7019.9193022,5870.72713242,710591935452
977,6944.8718002,5844.38818182,712076537215
978,6753.9020439,5833.98412122,712448021366
979,6816.7998559,5865.58834282,712489757546
980,6812.5332379,5864.08206642,712526996106
981,6638.8475189,5765.55418522,713171934717
982,6611.4909589,5742.71965242,713297003944
983,6718.1830932,5785.76750681,714158260929
984,6727.9514772,5788.28040482,714282157464
985,6727.8264772,5788.26781342,714286540073
986,6741.5907532,5796.47275682,714522587953
987,6658.3494209,5756.90266008,715202302489
988,6661.6274242,5787.36413082,716211829045
989,6647.1526489,5768.44344262,716684794339
990,6929.5172865,6206.29377742,722472864492
991,6742.2609385,6130.85753382,723104292016
992,7135.7102785,6397.96627082,723141252481
993,6733.3463285,6125.56818282,724368769201
994,6928.1921185,6329.16544832,725141741288
995,6964.9042072,6296.19812072,726782621804
996,7319.7756212,6754.20509622,729357520879
997,7303.3583759,6749.93203512,730601507014
998,7218.0198186,6645.69243652,730957115941
999,7217.4448186,6645.61471452,730960534860
1000,7201.1472746,6633.04812112,731041619369
1001,7266.5076282,6659.31584292,731368885429
1002,7198.2228235,6627.93560952,732102961575
1003,7279.3118485,6633.82313212,732262442557
1004,7594.8343522,6847.07425452,734096455045
1005,7600.9056266,6850.98646612,734320002810
1006,7602.2302106,6853.06332952,734330516616
1007,7578.6523146,6730.23908112,735087208303
1008,7575.7322859,6700.22544512,735985095860
1009,7481.0795919,6598.43860412,736715600175
1010,7480.9226759,6597.95667932,736743301592
1011,7480.9101759,6597.94799732,736743302126
1012,7485.9101269,6592.86147512,736846913153
1013,7542.1708176,6657.42932292,737477988803
1014,7362.3242226,6454.53846152,737838010804
1015,7322.9334666,6422.95353572,737961120935
1016,7298.8690273,6495.89226632,738134907930
1017,7262.4548073,6445.66171272,738377832470
1018,7249.5034453,6428.47938272,738425384190
1019,7191.2908981,6312.11435372,738985035462
1020,7191.0909881,6311.89957372,738986026929
1021,7631.0531494,6566.10810632,739947371623
1022,7294.4330794,6365.62344772,740956363283
1023,7265.5918394,6302.00387532,742786027750
1024,7264.6506274,6299.83391212,742883512505
1025,7323.4398654,6321.99156772,743074236647
1026,7461.8819574,6794.30003132,743475922714
1027,7461.8694574,6794.13623132,743475923111
1028,7421.0463784,6750.50811442,743635883569
