,cpu_requested,cpu_usage,mem_requested,mem_usage,time
33,8017.3308447,2364.79341522,6446.70776162,2895.24222848,42241576566
34,8063.4675028,2272.09104878,6448.90019442,2928.54381969,42959450501
35,8067.2814738,2287.00786388,6453.83828942,2930.3036452,43043768936
36,8048.4613842,2309.64274785,6432.50910532,2930.72139262,43762675975
37,8050.5584248,2318.24507024,6433.73520892,2974.49210561,44330539041
38,8081.3187665,2336.22189187,6424.80810592,3012.83012798,44786283906
39,8057.0616606,2832.18556505,6381.33857092,3008.48469636,46560161480
40,7635.7425849,2671.27523482,6464.72277862,2933.38842606,47669549095
41,7980.5322529,2661.81411395,6492.74471492,2988.75622783,48496607242
42,7651.601502,2897.6560357,6330.77612092,3014.7154708,49717822159
43,7843.288549,2716.47050022,6668.12719012,2899.26030088,51963897417
44,7546.985129,2465.3744607,6272.56377472,2861.67564236,56940097526
45,7468.3847715,2771.76315638,6278.48590172,2857.26943819,60242802169
46,7464.8847715,2771.70204464,6276.35940112,2857.11146187,60259134162
47,7459.7352615,2769.16778391,6273.97993812,2856.55790016,60287017290
48,7453.5978502,2737.35809681,6271.57509512,2855.99423148,60309419217
49,7399.0272425,2667.83554956,6212.42572112,2840.00357773,61015113662
50,7365.7538897,2709.52873935,6209.24885012,2856.26961755,62071740199
51,7283.639919,2601.70459164,6085.86729372,2633.24122448,62749581045
52,7539.5183577,2874.17193332,6379.31993952,2733.53288438,63898573065
53,7533.330511,2843.34854032,6353.80824972,2754.7752208,63981542088
54,7534.117507,2843.31433207,6355.14384972,2754.79658697,63982378178
55,7517.108238,2843.14969593,6340.35767272,2758.03775041,64194375993
56,7574.6438907,2718.31210971,6348.74385852,2732.10431639,64290331102
57,7564.8881447,2806.20065314,6336.92361172,2764.43732904,64453162637
58,7518.210757,3152.70681777,6380.92185612,2974.74355218,66073528440
59,7508.7390077,3083.82913578,6402.51595312,2959.47968856,66281909389
60,7497.7367177,3057.08280653,6399.04938772,3014.36789752,66332661089
61,7511.0543087,3158.35383246,6391.67013172,3016.77570306,67329325364
62,7459.5310784,3209.12358766,6351.16913252,3039.1187436,67511635387
63,7471.6256587,3213.1963004,6395.95685812,3042.73348657,67650411272
64,7373.7293947,3152.90300202,6306.54422152,3054.76361286,68860712373
65,7373.0675247,3152.25276093,6306.20888052,3054.74646996,68864416222
66,7564.08968,3153.81205986,6391.60531706,3065.54653587,72667053878
67,7603.377154,3168.46805562,6459.66308586,3069.51577472,72816793340
68,7546.5372555,3244.81012304,6415.29692383,3038.77303055,73307879517
69,7668.4564405,3181.23019305,6470.15899372,2995.61114714,73780945448
70,7632.2345345,2970.29703555,6674.39679482,2967.08737388,74480098230
71,7546.9423756,2874.00173694,6463.60795262,3038.79754757,76162474627
72,7544.7287436,2872.12318381,6460.44940822,3038.33050211,76175196562
73,7530.8228602,2929.01689867,6439.62579682,3060.28676864,76479094849
74,7576.2328582,2889.36354773,6440.19721522,3074.3822743,77094345314
75,7681.9227762,2910.7909434,6462.58525622,3078.65275482,77388407377
76,7629.0810862,3035.49998465,6481.79101522,3062.01134836,78284189990
77,7629.0560842,3034.52001632,6481.80499122,3061.85361532,78287784543
78,7616.1824555,3046.18837471,6470.97778682,3071.43312827,78478049014
79,7574.5172775,3114.96791506,6456.85894442,3086.39259894,78603008355
80,7580.0201452,3090.9361216,6459.25679342,3081.14004726,78828185766
81,7629.0337602,3050.01808683,6481.28664282,3079.77090082,79126530792
82,7556.7807685,3036.53770066,6440.86387522,3103.65148096,80147271065
83,7561.0373572,3083.98117096,6491.41123382,3105.78912223,81842529985
84,7540.1716473,3062.46878079,6461.01612082,3100.01995751,82096131960
85,7687.4009527,2955.88312036,6490.95765742,3072.64992006,83062025033
86,7496.3262253,2886.39102995,6435.04355542,3046.21705659,84424847014
87,7280.2056665,2682.18068958,6419.85765842,2914.69939024,85381674344
88,7414.9547226,2663.80479596,6630.13559471,2945.72079525,85959665480
89,7586.963293,2769.89512049,6700.56372092,2999.72139768,86540130640
90,7419.456911,2787.19694709,6601.75442912,3016.51786528,86687255351
91,7379.8188136,2812.09714883,6606.40035232,3073.70668033,87279640032
92,7377.9061586,2679.17615282,6568.69013752,2995.25375491,87498789152
93,7445.6723366,2798.52519366,6591.63426402,3001.54080381,87904920531
94,7442.0728656,2803.75075179,6587.71927002,3002.81084431,87927328423
95,7341.4867516,2810.48608374,6413.85988802,2940.28741414,88443548152
96,7339.1752496,2807.12915661,6412.22002242,2940.02249667,88451419641
97,7432.5054986,3423.57595647,6527.80839542,2963.25162673,89066068805
98,7455.7517783,3281.74513398,6491.63168942,2953.99385098,89499352826
99,7454.4295083,3283.41721946,6490.98247742,2954.11168794,89520314825
100,7456.9736191,2963.39580368,6684.65414192,3010.55389489,92035485443
101,7438.1326705,3287.67324109,6717.81481992,3044.40813886,92351607527
102,7496.757745,3400.3128147,6742.69856132,3069.26441578,92462086461
103,7413.558033,3484.53265494,6679.96059232,3100.11135674,92524577778
104,7474.956776,3491.0130902,6709.27729332,3102.3260777,92541020567
105,7446.881662,3255.48363816,6679.44119492,3084.36462279,92951451602
106,7476.9606597,3038.84931281,6664.66750131,3013.85288059,93212320361
107,7512.4296434,3027.71352479,6658.65729732,3009.2806652,93261142112
108,7420.8693454,2879.30035175,6590.06350032,3031.02378739,93523650422
109,7441.1097458,2761.44643048,6585.62338152,2980.8694402,93973612591
110,7419.3223621,2745.58207139,6607.50019092,2955.72656226,94059969421
111,7402.0522954,2828.12701538,6551.43572692,2954.48741353,94260206021
112,7446.6891213,2742.69055875,6522.05631612,2947.33810811,94517839073
113,7502.7707316,2723.38937047,6538.72929772,2937.40650096,94576727735
114,7440.3159646,2722.79614656,6504.86685812,2937.47246903,94623772209
115,7504.4322606,2610.1256027,6534.99004467,2929.8803325,95164566809
116,7701.08631,2497.09695262,6582.56242552,2881.14043473,95736828999
117,7674.854238,2511.67389156,6524.18066432,2802.09584064,96154027966
118,7721.8818144,2512.41059012,6548.98041252,2798.76736705,96244651250
119,7481.5806651,2535.99046402,6399.82904292,2831.79505074,96691160205
120,7721.0070321,2554.6574719,6509.85522652,2830.92617998,97165044810
121,7555.3202277,2346.22499265,6707.98167512,2753.10512063,100777889796
122,7520.383719,2183.72610678,6643.71998792,2757.77115399,101480570288
123,7579.5262457,2392.2353831,6639.86313012,2784.16903677,102114544260
124,6744.5551098,2422.55775282,5073.65504012,2628.95482243,104000838816
125,6853.5099313,2682.94405716,5111.11415652,2704.85770363,105119645727
126,6853.2350133,2681.10489763,5110.86713912,2699.58875727,105128151078
127,6841.4124772,2669.81830449,5085.63540552,2691.95069668,105439360902
128,6786.2740185,2605.60526019,5063.83278152,2682.63049519,105829865903
129,6954.9146345,2567.65503299,5128.12439452,2677.29111309,106107322187
130,7358.8813515,2556.16579131,5293.98958942,2629.05897807,107299678888
131,7351.6835554,2569.15480926,5280.50046402,2609.96281371,107640094027
132,7337.1137424,2577.57391011,5276.06013002,2608.3465715,107678200560
133,6915.9240194,2406.10079537,5089.20899902,2645.34810763,110063548558
134,6913.9309534,2409.21077177,5087.88759102,2645.27119057,110073541448
135,6896.5789424,2391.56298378,5077.38589662,2684.33537128,110112990956
136,6874.2134585,2500.21447706,5074.86870122,2713.33424899,110552156728
137,6938.3080441,2544.75870195,5104.52996722,2718.99503539,110655772946
138,6911.1777271,2535.83656483,5099.77803702,2739.45361182,110974737712
139,6987.5554431,2635.1473788,5164.91180222,2770.75454774,111123579323
140,6918.4487941,2637.46093904,5130.52213462,2769.39393181,111189776858
141,6914.6174811,2634.40961827,5128.92333762,2767.39402173,111241016169
142,7048.6676291,2405.35526992,5269.29646412,2770.08343078,111845115413
143,7107.1685564,2485.11361832,5271.26156072,2695.49778455,112477379895
144,6798.5087154,2603.43751738,4919.71545952,2738.4747224,112597916631
145,6843.1636761,2533.76517503,4933.02711312,2775.74768233,112818495927
146,6844.6385571,2776.4106977,4930.74212402,2810.2744471,113642553889
147,6935.4683051,2670.31808076,4932.36185682,2782.41050115,113925784950
148,7066.9439132,2489.62266222,5419.65241702,2808.64349004,115073303471
149,7022.1657179,2263.57794918,5371.15557022,2788.13708104,115394599631
150,7165.1418458,2148.06357808,6119.26320702,2669.95048821,115915560627
151,7057.3440944,2189.01266938,6072.67388202,2656.89494545,116719193722
152,7209.4896439,2415.05433003,6167.84087942,2681.16970671,117838187272
153,7158.9384199,2498.70616849,6121.56504002,2688.82470196,117974318097
154,7281.6968863,2312.02638796,6458.58003682,2693.17534408,120002330790
155,7509.2078133,2323.47203334,6545.11752302,2688.98650343,120265959420
156,7416.375257,2667.46381111,6387.70236202,2723.36359747,120851363196
157,7396.699833,2630.85772762,6367.66884342,2713.82018626,120872512535
158,7052.8267157,2447.97474182,6108.28476582,2771.88442953,121881768517
159,6993.3493711,2427.96068475,6069.71153642,2763.26241376,122520014527
160,7027.0080961,2443.01722241,6109.59077042,2766.52800906,122637211245
161,7109.4271154,2431.90256052,6217.17183496,2809.9041936,123107207261
162,7035.7188788,2411.02592987,6107.40339936,2774.04556663,123741539131
163,7132.3947195,2398.45983542,6202.30180722,2695.13417054,124526073713
164,7228.5185936,2465.88435725,6338.26582342,2673.0949339,125043738457
165,7220.2060936,2465.10602446,6333.78202342,2672.77587114,125048982981
166,7152.1401353,2371.55549873,6159.18912972,2813.29288508,126672769266
167,7110.5060462,2406.68705341,6353.88521232,2932.73218074,130365708993
168,7189.0601432,2550.02059901,6340.27878132,2926.53885393,131052217998
169,7194.1873489,2471.44688082,6340.39230832,2903.92664221,131226013306
170,7138.5066569,2417.79300929,6347.19283632,2938.12503324,131962303000
171,7055.7078366,2887.29553237,5222.49290442,2998.77702174,133982574225
172,7558.3734396,2564.15842765,5471.13186222,2890.68300498,134526525693
173,7558.4359396,2563.74529336,5471.14445762,2889.67905886,134529049321
174,7464.7062076,2355.45761218,5420.89732202,2838.76214209,135067072704
175,7080.0716003,2393.10346972,5225.93117442,2816.63012116,135232750859
176,7070.0779283,2396.90024935,5220.42476442,2816.57523016,135239932925
177,7153.7715073,2447.95199272,5264.69804322,2864.74824355,135399351839
178,7106.60442,2482.63072178,5237.34675402,2870.51044497,135545353001
179,6881.4038751,2629.66753818,4908.17368142,2861.12706634,136430297833
180,6876.1946631,2657.32726122,4902.69606302,2859.47612445,136459772135
181,6963.9829865,2590.30496187,5139.74563902,2879.7955184,137057310370
182,6861.5754831,2663.6255337,5082.58910402,2923.78367722,137626902644
183,6970.5188361,2702.58224868,5137.90358182,2932.34561442,137822995979
184,6938.2890771,2733.9398604,5121.18312702,2964.56779845,138378833794
185,6931.5763711,2738.60982655,5117.76003602,2964.27616865,138420681896
186,6921.9570078,2741.24841423,5123.37756691,2990.0559166,139989515621
187,7438.4805863,2810.54886894,6189.80543602,2969.48957279,141697130573
188,7448.8282873,2766.02636804,6193.64019282,2990.13234089,142342496480
189,7434.968371,3138.17948621,6096.64679142,2963.64711174,143075431655
190,7003.4532247,2811.03078092,5710.41510562,2913.91988357,143969137657
191,6895.2974414,2776.96470732,5604.29266582,2928.77624206,144538350043
192,6969.9462337,2681.05112596,5778.79793082,2943.50690946,144851698255
193,6960.161354,2683.97559045,5775.96656382,2944.37415026,144871098760
194,6843.424829,2667.31697313,5694.27812982,2960.13264642,145630865528
195,6826.0194698,2774.39765348,5573.64977222,2984.588933,146494382084
196,7036.2730888,2803.89727318,5726.79318222,3001.9776643,146862065353
197,6833.4832355,2684.21985643,5577.51193522,2976.95548457,147840231842
198,6380.1691195,2689.29880838,4512.28834022,2791.67198833,148070390573
199,7141.7535513,2776.85374636,6136.98749482,2816.02754687,149004159176
200,7083.4013373,2678.86922235,6037.41982382,2824.35904875,149532593662
201,7080.616171,2711.44860139,6055.03932662,2945.5261337,151442248122
202,6976.9591843,2672.83495748,5999.93042722,2983.30201641,152013679412
203,7040.4466823,2660.61434379,6025.23936722,2987.00138821,152101760546
204,7516.2642303,2995.97190632,6476.18089682,3053.26496132,152966011728
205,7585.6904543,2747.78882512,6524.85553922,3158.89160252,153812261568
206,7495.1908887,2875.61246,6569.35157222,3098.77718998,154670951146
207,7303.2668661,2827.56140648,6340.54247822,2925.97090399,155398654550
208,6634.6610791,2863.09352206,4774.21682722,2850.98294508,155464263779
209,7166.7712447,2864.42302852,6191.58001062,2882.10249115,155731902916
210,7175.9569647,2890.13392111,6168.63620222,2885.68221957,155866669355
211,7051.1906287,2765.81775094,6115.45641336,2922.97256292,157010397968
212,7034.4782072,2771.16421992,6103.17327236,2967.10373146,157471693261
213,7134.8322489,2897.30407186,6305.16605912,3025.31724044,158103116316
214,6994.9044876,2744.27109324,6127.76362692,2981.30013936,158400362196
215,7083.3434641,2630.83772523,6215.14303832,2947.22934255,160518336950
216,7052.2538201,2527.65114056,6212.36042872,3045.38367463,161642219277
217,7207.0363208,2504.87502155,6271.06480112,3062.2009233,162330955234
218,7217.3551061,2526.22573843,6298.96363772,3040.15753929,162866867224
219,7215.3415801,2595.13426922,6296.86115972,3057.66219358,163020358467
220,6750.5956268,2537.22879638,5996.74030593,3007.29219417,165968624803
221,6746.9929385,2524.74381628,5998.23792693,3007.88084686,166206917327
222,6813.3117291,2669.3505315,5959.37367822,2950.54871347,166629818941
223,7004.6720471,2712.65701444,6197.19824862,3026.58737786,167671611783
224,6747.7044966,2472.81787818,5977.21420682,2909.67540619,169216823389
225,7181.8273141,2667.94393515,6368.91669002,2955.42117484,170152709707
226,7260.8039744,2529.77336607,6413.59992342,2982.11750718,170609153388
227,7047.6054808,2698.93689577,6166.40414342,2886.79667772,171558134472
228,7221.5902462,2949.04891638,6438.27947202,3099.56190451,172886500732
229,6859.8325385,2668.98006135,6141.37341582,3014.47951925,173665798092
230,6858.9083235,2609.31267981,6136.51113642,3008.02417775,173723254197
231,7316.5778845,2584.35131897,6525.08804642,2875.11508028,175173016050
232,7400.9054095,3191.71133684,6277.74135466,3111.92032522,177206241254
233,7457.1291659,2659.07336876,6346.99366426,2935.94227329,177885255936
234,7435.9212949,2648.90166548,6409.84964996,2977.69021786,178551866292
235,7512.0628817,2538.05317186,6574.33071942,2945.01083219,178937623839
236,7504.0192114,2579.32959056,6556.56886702,2943.4142046,179096516892
237,7556.7199147,2668.68354161,6632.77394162,2986.85570763,179252517530
238,7430.8678137,2493.25042576,6519.18103602,3008.16695807,179701582505
239,7504.5929817,2544.66287114,6502.62042642,2987.92385216,179859627984
240,7426.3958067,2509.21615496,6438.73816022,2964.37291814,179983643914
241,7427.5220624,2675.24184549,6430.74478462,3028.66708712,180009690008
242,7364.8866661,2669.51623782,6367.10248942,3030.17669952,180158214171
243,7378.3119414,2691.17252311,6410.15517502,3035.23138902,180261364243
244,7429.9121964,2686.78551196,6464.12324162,3057.36460268,180445309108
245,7426.6460621,2748.98575298,6468.31195062,3071.46291927,180538794522
246,7399.9344217,2697.85345166,6472.63283262,3088.21384765,180848497944
247,7359.5540807,2711.46219867,6425.69483202,3094.45873467,181044188283
248,7358.7672307,2706.98098611,6424.97598102,3094.99888815,181049013929
249,7349.9444117,2650.81015498,6416.35509802,3077.70310847,181328765498
250,7348.3824517,2656.66607305,6414.15569142,3079.38907773,181343534309
251,7504.8396006,2688.62002643,6469.59415702,3113.44464482,181909791386
252,7492.6164706,2713.44264244,6450.20097662,3113.98820145,181951872345
253,7518.8650056,2561.54480328,6478.48911382,3083.8108566,182141924933
254,7449.7077319,2538.22807212,6433.29131662,3046.68678831,182286300224
255,7494.5434326,2511.80557451,6425.09202862,2985.39332547,182690260130
256,7483.3178929,2526.15196094,6406.00329302,2995.17041296,182783082400
257,7509.2222169,2562.07418519,6444.96486102,3009.99586122,183000912981
258,7463.5883089,2539.13023731,6380.01065561,3014.31360458,183166595493
259,7466.6629049,2539.16658035,6379.11843362,3014.69336737,183175661508
260,7359.0949612,2492.87455721,6237.11317062,3014.83758305,183401854328
261,7312.7222287,2638.2187497,6616.46475862,3079.77689051,187010376998
262,6980.5718301,2521.47258208,6187.83964502,3006.24544448,187356648716
263,6976.2357934,2524.32660087,6181.16288842,3005.58997907,187436451684
264,6975.4994674,2525.32027014,6179.08228202,3004.856611,187469801674
265,7422.3057891,2429.53267059,8530.25403702,3024.46654545,187874694591
266,6844.3148824,2112.42979653,6103.99658702,2971.06958653,188642875339
267,6956.8749992,2124.6718767,6157.91674902,2904.43998205,189562604362
268,6995.8834542,2479.30918341,6148.52315162,2903.57458442,190445535436
269,6579.0498147,2249.69610643,5039.30554738,2629.44584609,192207767839
270,6786.2380237,2295.8651633,5197.10423458,2680.61165022,192420935703
271,6769.8623287,2317.9590786,5185.86937198,2693.3919788,192609095405
272,6769.7373287,2317.9590786,5185.74217198,2693.3919788,192609909774
273,6761.2630497,2328.2553226,5181.69477258,2695.43975939,192679144984
274,6744.8942177,2326.48590396,5177.92147898,2717.94288326,192920056056
275,6744.8504837,2326.65835084,5177.86478798,2718.25137519,192922850713
276,6744.8442357,2326.49492782,5177.85702098,2718.34404979,192923723128
277,6745.2485387,2325.14019963,5179.18473758,2718.6430185,192935236252
278,6745.1243527,2325.12697423,5179.05077958,2718.67332976,192936947986
279,6742.5869567,2325.00351018,5177.09715738,2720.04218042,192963138559
280,6731.0852537,2335.75637236,5172.75975158,2730.47850501,193107373183
281,6730.6917317,2338.61059879,5175.71162458,2731.2247693,193169302107
282,6723.1322707,2281.54818605,5172.56551358,2737.68312864,193259639507
283,6721.7211727,2283.31431998,5172.10142678,2738.94454482,193293486649
284,6721.7009787,2290.54458815,5172.29133498,2742.21453247,193338814532
285,6721.7913597,2291.78223284,5172.10035958,2742.61682788,193349404953
286,6721.7291377,2291.00999805,5172.03139358,2742.72315132,193352725212
287,6735.3088947,2301.22945148,5186.49933598,2745.55381364,193412252698
288,6736.8210807,2303.82026376,5189.19104298,2746.22992086,193432548880
289,6737.5749567,2306.9760857,5189.26491558,2746.98418151,193442999927
290,6737.2878434,2317.35026964,5188.72455958,2748.67819298,193467059834
291,6735.3840054,2317.16463965,5186.46786958,2748.70337758,193475190918
292,6734.9583164,2315.55419966,5186.02159058,2748.64772442,193478404654
293,6734.6213254,2316.73549821,5185.55968358,2748.64319562,193484464884
294,6749.7120647,2194.84529672,5202.12969198,2725.97273348,193534973688
295,6743.9449567,2198.22799227,5197.39776558,2724.43461151,193615330429
296,6745.8841837,2201.49912478,5197.32683098,2723.66046208,193654964804
297,6747.4762997,2199.97448194,5196.63727998,2723.17841881,193660606645
298,6747.3575597,2199.36263274,5196.48504298,2722.58598707,193662318901
299,6747.2888357,2195.57177988,5196.41625098,2722.48243267,193663144662
300,6675.7107434,2416.96603144,5100.27329197,2729.3525102,193947614451
301,6645.9154994,2316.10340354,5066.71872361,2734.68906879,194108486408
302,6807.1123904,2081.70019959,5851.59935458,2708.35740863,194880893507
303,6800.9366684,2010.59293059,5835.04515158,2692.38680134,195401027185
304,6765.9049977,2133.07822711,5736.59691098,2631.918152,196442039442
305,7076.7234614,2195.01436047,5782.19160798,2637.0337221,199531322162
306,7051.6094067,2178.01224254,5755.67183358,2635.99922974,199711183855
307,7081.9878675,2208.33527709,5778.00025498,2686.77309867,201323795594
308,7127.3251519,2124.67110239,5793.15938898,2693.70093407,201704059113
309,7178.6738237,2609.97008274,5873.25366658,2761.57643936,202562912599
310,7161.7595853,2332.9625543,5819.73766398,2691.97838603,203045265745
311,7204.559273,2579.50934577,5869.57130798,2729.90251871,204230392233
312,7133.451226,2482.73617406,5808.97071058,2715.17442125,204453145335
313,7219.197806,2440.34669571,5811.72518798,2776.39048303,206372838389
314,7270.79443,2447.94483842,5810.21263758,2784.44728658,206609103888
315,7326.72209,2683.49514894,5876.20066158,2832.94467853,207211172867
316,7390.8546117,2700.65914327,5862.70267142,2805.70509042,207961218545
317,7408.7117532,2862.83037572,6109.09991852,2883.5445231,211444332388
318,7401.9474522,2780.2357731,6104.40758952,2873.8486325,211670201640
319,7401.1416292,2786.33340712,6103.47562752,2874.45050615,211695150912
320,7476.6271104,2803.34107358,6111.80952782,2913.49868235,213235946190
321,7476.6146594,2759.62929164,6111.59105882,2899.66341765,213245747952
322,7442.3876536,2766.87842974,6099.96864322,2921.96830397,215006022741
323,7340.0334033,2805.00625417,6033.20894542,2937.08050407,215490074499
324,7426.4943293,2805.65455542,6070.51371982,2938.70917288,215890139186
325,7385.0313936,2600.38940492,5957.59444142,2886.03095387,217245428183
326,7390.2966966,2604.88349801,5952.19984622,2885.65536935,217301659366
327,7267.2708616,2601.63345676,5894.44886622,2873.77104209,217559698094
328,7520.9927696,2629.15439047,6121.22751182,2964.12649368,218253204267
329,7353.6465723,2847.18860166,6014.77459741,2902.59281727,219161151493
330,7309.2943253,2775.10555385,6033.68636942,2879.99436295,220032293941
331,7368.2766983,2792.90425146,6133.72515482,2881.68132446,220168029836
332,7050.5304763,2725.54623621,5199.73463442,2712.47368731,220605757065
333,7362.0548183,2768.87629247,6154.12610442,2796.23462522,220885680563
334,7392.3761083,2781.42223519,6146.70184742,2847.76739587,221316380212
335,7701.2350264,2746.87746539,6290.48851442,2915.44558988,221971858255
336,7685.7243294,2765.02806231,6294.45811162,2896.39414091,222182569161
337,7218.1838647,2757.52162826,6038.25076502,2948.66901816,223960818522
338,7347.2083813,2780.67037364,6108.75170642,2992.56638897,224825890131
339,7391.2444493,2945.63162212,6127.80574332,3023.55584067,225732834252
340,7394.0014943,2950.32542094,6131.06662012,3024.03418845,225766809475
341,7393.6435173,2952.26927904,6130.84477812,3023.9544718,225784310412
342,7337.5265596,2958.65238219,6082.53596202,3045.26095007,228216395649
343,7399.0090016,2868.89325328,6099.91791262,3010.06014233,229121065506
344,7174.1013353,3029.35860012,5899.66396362,2966.20980147,232129257835
345,7104.5006611,2989.19320474,5875.35295402,2964.67384346,233587603043
346,7107.6498051,2989.62370411,5877.65495502,2964.66557567,233610592475
347,7138.6394726,3017.36102869,5856.96331802,2987.74336747,236003837655
348,7148.9847513,3004.03123248,5860.90775452,2986.26457427,236374285232
349,7248.8420906,2761.81377486,5971.4633296,2935.29983367,239630257563
350,7330.1443556,2739.17026384,6408.56971202,2929.06043742,242507351883
351,7688.5231647,3286.1724581,6855.63281342,3030.46521097,243701253510
352,7691.5010027,3300.86803071,6856.65885762,3033.93442929,243775306188
353,7692.3362907,3311.36658087,6856.41774862,3035.29552613,243844008880
354,7687.7456904,3560.90140959,6832.31152652,3096.92118496,244114822069
355,7643.2489781,2737.0341768,6796.82917592,3068.83587347,245164239863
356,7508.1414096,2620.9947921,6538.85693332,3002.14967732,246211522881
357,7509.7002806,2622.506982,6536.09822692,3002.20028325,246230848383
358,7508.8120319,2632.43933636,6531.50524652,3001.44377592,246262895316
359,7514.7475789,2564.49355955,6453.29762992,3006.46705577,246682943290
360,7429.3387276,2536.4097309,6192.58491952,2988.06341784,247183677547
361,7465.2108123,2567.71949279,5891.81654042,2989.04664824,247910423479
362,7542.7098406,2560.13304218,5750.99454452,3018.24993121,248982623883
363,7625.1754249,2765.66890129,5890.67760762,3055.29505615,249870101922
364,7569.6152759,2709.69963942,5825.01878062,3017.15809982,250135186490
365,7546.0392426,2694.1798279,5753.07442402,3006.4563817,250218400863
366,7529.7229166,2713.27786422,5740.03062262,3003.2741502,250351874779
367,7551.9950916,2761.74228799,5838.05922402,3001.56893688,251116856672
368,7543.3175367,2766.97437612,5821.02319802,3005.17998663,251479099368
369,7558.178628,2697.92918605,5818.67886262,2998.20215403,252012548754
370,7546.202126,2736.37416666,5813.04657962,3002.47424933,252094063190
371,7479.098726,3128.25225413,5731.98820742,2928.37930433,252637921271
372,7162.8163613,2507.0658044,5109.82278502,2754.62493399,253986286092
373,7054.1389718,2439.8655508,5085.70900602,2735.6321197,254558396199
374,7389.5968877,2363.72586238,5661.81687202,2899.22489741,256455418989
375,7393.344627,2606.27541074,5642.16613162,2808.68820582,257034466292
376,7238.329528,2528.52777654,5513.51339562,2777.44393236,257080431423
377,7125.850546,2549.33550354,5115.87380302,2739.92266375,257603287280
378,7082.060373,2544.51824471,5089.50029142,2736.95962802,257626950263
379,7407.759541,2426.25204194,5556.43918642,2684.75468492,258249637728
380,7544.3982837,2328.44911569,5791.47270342,2687.46215742,258332861731
381,7747.919249,2380.33608947,6177.22174402,2779.99539327,258618799480
382,7753.9644187,2529.70969088,6277.09507702,2788.06830629,258695773449
383,7687.7866607,2463.35615982,6276.21774602,2875.94035245,259054952514
384,7443.8560841,2496.57034822,6036.48430462,2852.28316094,259354564426
385,7379.1662657,2567.60586981,5852.81126562,2883.59981681,259600537166
386,7369.9758474,2569.89156937,5763.45153562,2862.47257253,259737505865
387,7288.8335397,2624.92119321,5510.47055602,2870.72374195,259953598181
388,7344.9988077,2662.060153,5537.00803802,2868.47207259,260040991396
389,7338.4186437,2693.28811736,5533.04023842,2869.4348378,260048141948
390,7107.6635677,2514.28605982,5251.07852462,2696.45351934,260363945362
391,7021.7563534,2440.67784574,5197.71360302,2611.90586162,260812961069
392,7071.2333694,2393.2992693,5262.77928062,2670.94692801,261360126517
393,7061.1963594,2389.46965003,5248.58681862,2669.73718487,261368266514
394,7029.2178514,2274.29417549,5128.66139262,2613.988567,261607321989
395,6994.4780224,2336.02756781,5092.14019362,2617.66357282,261665114863
396,7238.9557984,2231.62754886,5341.33720662,2620.6201347,262139638961
397,7069.5818514,2235.54379628,5183.92184456,2628.82977838,263333123100
398,7054.8749487,2166.72867022,5159.37553196,2644.10739198,263734255611
399,7052.2065297,2646.84548121,5317.57906462,2641.3241206,264152295711
400,7024.6248387,2646.26885661,5286.36416502,2637.91351261,264193085286
401,7159.7010054,2511.11364432,5351.01033212,2776.0654795,265152169091
402,7164.5957305,3053.4021767,5369.76855392,2842.61451356,265772604275
403,7163.6489015,3057.50443256,5369.43593652,2842.92410602,265781246475
404,7197.8927275,2819.94915,5366.33902672,2862.76467428,266135327241
405,6982.2496137,2632.9174698,5126.64474272,2683.15154359,267894243050
406,6904.5927257,2422.02351904,5030.02956732,2658.30540257,268325783802
407,6987.8044864,2551.03866519,5094.08976932,2672.71394496,269645450911
408,6921.9845634,2741.55633107,5087.29562432,2753.34899171,269817395243
409,6966.4016151,2821.70299883,5096.79726892,2886.59930154,271305060547
410,6965.9165751,2773.53782048,5117.73510292,2907.11496279,272011711817
411,6953.9988434,2827.69517792,5102.83037492,2910.45694454,272366360947
412,7066.0927743,2752.21646651,5295.42577832,2943.09141035,273493078138
413,7021.5063961,2622.76345323,5281.38914272,2924.05070544,273923525468
414,7015.4749926,2629.06592761,5206.86726832,2914.96712461,275208853345
415,7013.4937066,2627.62923366,5205.23470492,2914.16618128,275220254307
416,7167.7443704,2788.46922408,5367.72476892,2924.24437432,276467142308
417,7167.3383594,2790.87358724,5352.18558832,2924.23967819,276495463386
418,7306.1092936,2927.82795281,5314.37831392,2986.44790085,277799650563
419,7167.0557249,2675.95437129,5190.15462046,2931.97043671,278346442878
420,6906.0439099,2648.99804142,4517.18786192,2693.11615905,279263889941
421,7559.1864759,2616.89219255,6077.92789532,2732.86088458,279570510785
422,7137.8594209,2670.69226673,5908.78110992,2797.93475652,282193254488
423,7128.4969389,2670.38403648,5904.04476032,2797.94240211,282203514964
424,7131.5943383,2338.15586699,5870.62288092,2759.58483132,283246937111
425,7160.2401422,2414.40017171,5887.95599932,2772.00989928,283724405979
426,7115.2755576,2431.88655,5868.73463992,2772.28010804,285181553530
427,7102.6152956,2435.24420064,5860.84732532,2772.16417918,285242039584
428,6548.5710596,2288.53632189,4336.10983932,2638.1324736,285810101912
429,6555.8205746,2392.78222944,4391.90856032,2664.69338558,286228268346
430,6637.024337,2334.44280039,4567.88897692,2697.41137248,287233982625
431,6619.5512227,2439.84592226,4595.91685632,2722.13844589,287604983332
432,6610.6486877,2462.73931891,4591.26955092,2726.19242173,287701161406
