"(5567180387, 207)","[2, 0, 1]"
"(6219557576, 193)","[2, 0, 1]"
"(5567180387, 39)","[2, 0, 1]"
"(5715747784, 26)","[2, 0, 1]"
"(5567180387, 18)","[2, 0, 1]"
"(6114773114, 1874)","[2, 0, 1]"
"(6219557576, 60)","[2, 0, 1]"
"(5921809619, 308)","[2, 0, 1]"
"(5912313637, 203)","[2, 0, 1]"
"(5966089485, 102)","[2, 0, 1]"
"(6114773114, 1130)","[2, 0, 1]"
"(5912313637, 330)","[2, 0, 1]"
"(6219557576, 80)","[2, 0, 1]"
"(5966089485, 176)","[2, 0, 1]"
"(6114773114, 1848)","[2, 0, 1]"
"(6114773114, 1767)","[2, 0, 1]"
"(5402488769, 1971)","[2, 0, 1]"
"(5499403765, 78)","[2, 0, 1]"
"(6114773114, 1931)","[2, 0, 1]"
"(5966089485, 114)","[2, 0, 1]"
"(6114773114, 1109)","[2, 0, 1]"
"(5966089485, 168)","[2, 0, 1]"
"(6114773114, 1544)","[2, 0, 1]"
"(5567180387, 137)","[2, 0, 1]"
"(6219557576, 175)","[2, 0, 1]"
"(6114773114, 204)","[2, 0, 1]"
"(6114773114, 515)","[2, 0, 1]"
"(5912313637, 325)","[2, 0, 1]"
"(6114773114, 1781)","[2, 0, 1]"
"(4936086002, 0)","[2, 0, 1]"
"(6235196851, 37)","[2, 0, 1]"
"(5966089485, 398)","[2, 0, 1]"
"(6114773114, 1877)","[2, 0, 1]"
"(6114773114, 218)","[2, 0, 1]"
"(5921809619, 323)","[2, 0, 1]"
"(6114773114, 408)","[2, 0, 1]"
"(5402488769, 2160)","[2, 0, 1]"
"(6219557576, 129)","[2, 0, 1]"
"(6219557576, 94)","[2, 0, 1]"
"(6114773114, 348)","[2, 0, 1]"
"(6114773114, 807)","[2, 0, 1]"
"(6114773114, 1642)","[2, 0, 1]"
"(5402488769, 1150)","[2, 0, 1]"
"(6114773114, 1261)","[2, 0, 1]"
"(5402488769, 1749)","[2, 0, 1]"
"(6219557576, 358)","[2, 0, 1]"
"(5402488769, 2802)","[2, 0, 1]"
"(5912313637, 347)","[2, 0, 1]"
"(5921809619, 180)","[2, 0, 1]"
"(5402488769, 1255)","[2, 0, 1]"
"(5402488769, 1697)","[2, 0, 1]"
"(5966089485, 80)","[2, 0, 1]"
"(6114773114, 55)","[2, 0, 1]"
"(6114773114, 1582)","[2, 0, 1]"
"(5912313637, 309)","[2, 0, 1]"
"(6114773114, 1884)","[2, 0, 1]"
"(6219557576, 8)","[2, 0, 1]"
"(6219557576, 254)","[2, 0, 1]"
"(6114773114, 200)","[2, 0, 1]"
"(5921809619, 344)","[2, 0, 1]"
"(6219557576, 20)","[2, 0, 1]"
"(5912313637, 179)","[2, 0, 1]"
"(5921809619, 420)","[2, 0, 1]"
"(5966089485, 183)","[2, 0, 1]"
"(6114773114, 1743)","[2, 0, 1]"
"(6235196851, 63)","[2, 0, 1]"
"(6114773114, 677)","[2, 0, 1]"
"(6114773114, 380)","[2, 0, 1]"
"(5921809619, 114)","[2, 0, 1]"
"(6114773114, 773)","[2, 0, 1]"
"(5574224076, 0)","[2, 0, 1]"
"(6114773114, 1733)","[2, 0, 1]"
"(6114773114, 788)","[2, 0, 1]"
"(6114773114, 36)","[2, 0, 1]"
"(5912313637, 214)","[2, 0, 1]"
"(6219557576, 11)","[2, 0, 1]"
"(5567180387, 187)","[2, 0, 1]"
"(5912313637, 215)","[2, 0, 1]"
"(5567180387, 181)","[2, 0, 1]"
"(6114773114, 520)","[2, 0, 1]"
"(5966089485, 316)","[2, 0, 1]"
"(6114773114, 1862)","[2, 0, 1]"
"(5912313637, 44)","[2, 0, 1]"
"(6114773114, 1561)","[2, 0, 1]"
"(5402488769, 152)","[2, 0, 1]"
"(6114773114, 1345)","[2, 0, 1]"
"(6114773114, 1465)","[2, 0, 1]"
"(5912313637, 326)","[2, 0, 1]"
"(6114773114, 898)","[2, 0, 1]"
"(6114773114, 1921)","[2, 0, 1]"
"(6114773114, 490)","[2, 0, 1]"
"(4474140233, 14)","[2, 0, 1]"
